Date|Close|Open|High|Low|Volume|Change
2017-02-13|836.53|831.62|843.0|828.55|4170000.0|0.011000000000000001
2017-02-14|836.39|837.0|838.31|831.45|2790000.0|-0.0002
2017-02-15|842.7|834.0|842.81|832.82|2970000.0|0.0075
2017-02-16|844.14|841.84|845.0|839.38|2710000.0|0.0017000000000000001
2017-02-17|845.07|842.0|847.27|840.73|3110000.0|0.0011
2017-02-21|856.44|848.84|857.98|847.25|3510000.0|0.013500000000000002
2017-02-22|855.61|856.95|858.43|852.18|2620000.0|-0.001
2017-02-23|852.19|857.57|860.86|848.0|3460000.0|-0.004
2017-02-24|845.24|844.69|845.81|837.75|3690000.0|-0.008199999999999999
2017-02-27|848.64|842.38|852.5|839.67|2710000.0|0.004
2017-02-28|845.04|851.45|854.09|842.05|2790000.0|-0.0042
2017-03-01|853.08|853.05|854.83|849.01|2760000.0|0.0095
2017-03-02|848.91|853.08|854.82|847.28|2130000.0|-0.0049
2017-03-03|849.88|847.2|851.99|846.27|1950000.0|0.0011
2017-03-06|846.61|845.23|848.49|841.12|2610000.0|-0.0038
2017-03-07|846.02|845.48|848.46|843.75|2250000.0|-0.0007000000000000001
2017-03-08|850.5|848.0|853.07|846.79|2290000.0|0.0053
2017-03-09|853.0|851.0|856.4|850.31|2049999.9999999998|0.0029
2017-03-10|852.46|857.0|857.35|851.72|2440000.0|-0.0006
2017-03-13|854.59|851.77|855.69|851.71|1910000.0|0.0025
2017-03-14|852.53|853.55|853.75|847.55|2130000.0|-0.0024
2017-03-15|852.97|854.33|854.45|847.11|2560000.0|0.0005
2017-03-16|853.42|855.3|855.5|850.51|1840000.0|0.0005
2017-03-17|852.31|853.49|853.83|850.64|3380000.0|-0.0013
2017-03-20|856.97|851.51|857.8|851.01|2280000.0|0.0055000000000000005
2017-03-21|843.2|858.84|862.79|841.31|4380000.0|-0.0161
2017-03-22|848.06|840.43|849.37|839.05|2660000.0|0.0058
2017-03-23|847.38|848.2|850.89|844.8|1950000.0|-0.0008
2017-03-24|845.61|851.68|851.8|843.53|2140000.0|-0.0021
2017-03-27|846.82|838.07|850.3|833.5|2760000.0|0.0014000000000000002
2017-03-28|856.0|851.75|858.46|850.1|3040000.0|0.0108
2017-03-29|874.32|859.05|876.44|859.02|4490000.0|0.021400000000000002
2017-03-30|876.34|874.95|877.06|871.66|2760000.0|0.0023
2017-03-31|886.54|877.0|890.35|876.65|3960000.0|0.0116
2017-04-03|891.51|888.0|893.49|885.42|3420000.0|0.005600000000000001
2017-04-04|906.83|891.5|908.54|890.28|4980000.0|0.0172
2017-04-05|909.28|910.82|923.72|905.62|7510000.0|0.0027
2017-04-06|898.28|913.8|917.19|894.49|6340000.0|-0.0121
2017-04-07|894.88|899.65|900.09|889.31|3710000.0|-0.0038
2017-04-10|907.04|899.63|908.51|899.0|3180000.0|0.013600000000000001
2017-04-11|902.36|907.04|911.24|897.5|3010000.0|-0.0052
2017-04-12|896.23|903.09|904.09|895.25|2460000.0|-0.0068000000000000005
2017-04-13|884.67|891.45|894.97|884.49|3170000.0|-0.0129
2017-04-17|901.99|887.5|902.38|887.5|2850000.0|0.0196
2017-04-18|903.78|900.99|909.61|900.78|3000000.0|0.002
2017-04-19|899.2|907.84|910.5|897.37|2870000.0|-0.0051
2017-04-20|902.06|899.7|905.32|896.29|2810000.0|0.0032
2017-04-21|898.53|902.67|903.65|896.77|2420000.0|-0.0039000000000000003
2017-04-24|907.41|908.68|909.99|903.82|3120000.0|0.009899999999999999
2017-04-25|907.62|907.04|909.48|903.0|3380000.0|0.0002
2017-04-26|909.29|910.3|915.75|907.56|2610000.0|0.0018
2017-04-27|918.38|914.39|921.86|912.11|5310000.0|0.01
2017-04-28|924.99|948.83|949.59|924.33|7360000.0|0.0072
2017-05-01|948.23|927.8|954.4|927.8|5470000.0|0.025099999999999997
2017-05-02|946.94|946.64|950.1|941.41|3850000.0|-0.0014000000000000002
2017-05-03|941.03|946.0|946.0|935.9|3580000.0|-0.0062
2017-05-04|937.53|944.75|945.0|934.22|2420000.0|-0.0037
2017-05-05|934.15|940.52|940.79|930.3|2870000.0|-0.0036
2017-05-08|949.04|940.95|949.05|939.21|3420000.0|0.0159
2017-05-09|952.82|952.8|957.89|950.2|3260000.0|0.004
2017-05-10|948.95|953.5|953.75|945.0|2100000.0|-0.0040999999999999995
2017-05-11|947.62|945.11|950.29|940.77|2190000.0|-0.0014000000000000002
2017-05-12|961.35|954.5|962.79|951.53|3630000.0|0.014499999999999999
2017-05-15|957.97|958.73|963.15|956.05|4270000.0|-0.0034999999999999996
2017-05-16|966.07|961.0|970.06|960.91|3130000.0|0.0085
2017-05-17|944.76|954.7|960.4|944.12|5150000.0|-0.022099999999999998
2017-05-18|958.49|944.8|962.75|944.76|3940000.0|0.014499999999999999
2017-05-19|959.84|962.84|968.92|959.72|3970000.0|0.0014000000000000002
2017-05-22|970.67|964.0|971.38|962.9|2640000.0|0.0113
2017-05-23|971.54|975.02|975.2|966.85|2420000.0|0.0009
2017-05-24|980.35|976.0|981.0|970.23|2460000.0|0.0091
2017-05-25|993.38|984.85|999.0|982.11|4820000.0|0.013300000000000001
2017-05-26|995.78|995.0|998.65|989.25|3470000.0|0.0024
2017-05-30|996.7|996.51|1001.2|995.52|3260000.0|0.0009
2017-05-31|994.62|1000.0|1000.12|982.16|3910000.0|-0.0021
2017-06-01|995.95|998.59|998.99|991.37|2450000.0|0.0013
2017-06-02|1006.73|998.99|1008.48|995.67|3750000.0|0.0108
2017-06-05|1011.34|1007.23|1013.21|1003.51|2720000.0|0.0046
2017-06-06|1003.0|1012.0|1016.5|1001.25|3350000.0|-0.008199999999999999
2017-06-07|1010.07|1005.95|1010.25|1002.0|2820000.0|0.006999999999999999
2017-06-08|1010.27|1012.06|1013.61|1006.11|2770000.0|0.0002
2017-06-09|978.31|1012.5|1012.99|927.0|7650000.0|-0.0316
2017-06-12|964.91|967.0|975.95|945.0|9450000.0|-0.0137
2017-06-13|980.79|977.99|984.5|966.1|4580000.0|0.0165
2017-06-14|976.47|988.59|990.34|966.71|3970000.0|-0.0044
2017-06-15|964.17|958.7|965.73|950.86|5370000.0|-0.0126
2017-06-16|987.71|996.0|999.75|982.0|11470000.0|0.024399999999999998
2017-06-19|995.17|1017.0|1017.0|989.9|5040000.0|0.0076
2017-06-20|992.59|998.0|1004.88|992.02|4080000.0|-0.0026
2017-06-21|1002.23|998.7|1002.72|992.65|2920000.0|0.0097
2017-06-22|1001.3|1002.23|1006.96|997.2|2250000.0|-0.0009
2017-06-23|1003.74|1002.54|1004.62|998.02|2880000.0|0.0024
2017-06-26|993.98|1008.5|1009.8|992.0|3390000.0|-0.0097
2017-06-27|976.78|990.69|998.8|976.0|3780000.0|-0.0173
2017-06-28|990.33|978.55|990.68|969.21|3740000.0|0.0139
2017-06-29|975.93|979.0|987.56|965.25|4300000.0|-0.014499999999999999
2017-06-30|968.0|980.12|983.47|967.61|3390000.0|-0.008100000000000001
2017-07-03|953.66|972.79|974.49|951.0|2910000.0|-0.0148
2017-07-05|971.4|961.53|975.0|955.25|3650000.0|0.018600000000000002
2017-07-06|965.14|964.66|974.4|959.02|3260000.0|-0.0064
2017-07-07|978.76|969.55|980.11|969.14|2640000.0|0.0141
2017-07-10|996.47|985.0|999.44|983.5|3550000.0|0.0181
2017-07-11|994.13|993.0|995.99|983.72|2980000.0|-0.0023
2017-07-12|1006.51|1000.65|1008.55|998.1|3610000.0|0.0125
2017-07-13|1000.63|1004.62|1006.88|995.9|2880000.0|-0.0058
2017-07-14|1001.81|1002.4|1004.45|996.89|2100000.0|0.0012
2017-07-17|1010.04|1004.69|1014.75|1003.81|3710000.0|0.008199999999999999
2017-07-18|1024.45|1006.0|1026.03|1004.0|4010000.0|0.0143
2017-07-19|1026.87|1025.0|1031.59|1022.5|2960000.0|0.0024
2017-07-20|1028.7|1031.59|1034.97|1022.51|3100000.0|0.0018
2017-07-21|1025.67|1021.28|1026.1|1011.0|2730000.0|-0.0029
2017-07-24|1038.95|1028.34|1043.01|1027.43|3290000.0|0.0129
2017-07-25|1039.87|1038.05|1043.33|1032.48|2450000.0|0.0009
2017-07-26|1052.8|1043.2|1053.2|1043.2|2920000.0|0.0124
2017-07-27|1046.0|1069.55|1083.31|1040.18|10990000.0|-0.006500000000000001
2017-07-28|1020.04|1012.14|1032.85|1001.0|7710000.0|-0.0248
2017-07-31|987.78|1019.05|1019.05|987.02|7350000.0|-0.0316
2017-08-01|996.19|996.11|1006.4|991.58|4570000.0|0.0085
2017-08-02|995.89|1001.77|1003.21|981.73|4070000.0000000005|-0.0003
2017-08-03|986.92|999.47|999.5|984.59|3260000.0|-0.009000000000000001
2017-08-04|987.58|989.68|991.67|982.0|2730000.0|0.0007000000000000001
2017-08-07|992.27|990.65|995.0|987.14|2680000.0|0.004699999999999999
2017-08-08|989.84|994.35|996.28|985.79|2900000.0|-0.0024
2017-08-09|982.01|982.6|988.0|975.27|3570000.0|-0.0079
2017-08-10|956.92|976.29|979.86|954.68|5680000.0|-0.0255
2017-08-11|967.99|960.0|970.39|951.38|3470000.0|0.0116
2017-08-14|983.3|978.41|985.5|976.19|3170000.0|0.0158
2017-08-15|982.74|988.9|991.74|982.0|2550000.0|-0.0006
2017-08-16|978.18|981.65|986.46|973.22|3130000.0|-0.0046
2017-08-17|960.57|977.84|977.84|960.32|3510000.0|-0.018000000000000002
2017-08-18|958.47|961.4|965.43|954.65|3280000.0|-0.0022
2017-08-21|953.29|957.57|961.2|945.46|3160000.0|-0.0054
2017-08-22|966.9|955.52|967.93|955.5|2750000.0|0.0143
2017-08-23|958.0|959.38|962.0|954.2|2670000.0|-0.0092
2017-08-24|952.45|957.42|959.0|941.14|5200000.0|-0.0058
2017-08-25|945.26|956.0|957.62|944.1|3320000.0|-0.0075
2017-08-28|946.02|946.54|953.0|942.25|2600000.0|0.0008
2017-08-29|954.06|940.0|956.0|936.33|2870000.0|0.0085
2017-08-30|967.59|958.44|969.41|956.91|2900000.0|0.014199999999999999
2017-08-31|980.6|974.7|981.0|972.76|3330000.0|0.0134
2017-09-01|978.25|984.2|984.5|976.88|2540000.0|-0.0024
2017-09-05|965.27|975.4|976.77|960.37|3000000.0|-0.013300000000000001
2017-09-06|967.8|968.32|971.84|960.6|2130000.0|0.0026
2017-09-07|979.47|974.0|980.59|972.55|2570000.0|0.0121
2017-09-08|965.9|979.1|979.88|963.47|2610000.0|-0.0139
2017-09-11|977.96|974.46|981.94|974.22|2190000.0|0.0125
2017-09-12|982.58|983.27|984.67|975.52|2480000.0|0.004699999999999999
2017-09-13|999.6|983.97|1000.0|979.42|3370000.0|0.0173
2017-09-14|992.21|996.8|998.56|987.74|3910000.0|-0.0074
2017-09-15|986.79|993.01|996.25|984.03|3760000.0|-0.0055000000000000005
2017-09-18|974.19|990.4|992.79|968.17|3410000.0|-0.0128
2017-09-19|969.86|977.25|978.24|967.46|2670000.0|-0.0044
2017-09-20|973.21|971.79|974.81|962.16|2890000.0|0.0034999999999999996
2017-09-21|964.65|971.31|971.7|962.02|2340000.0|-0.0088
2017-09-22|955.1|961.01|965.61|954.42|2640000.0|-0.009899999999999999
2017-09-25|939.79|949.31|949.42|932.89|5120000.0|-0.016
2017-09-26|938.6|945.49|948.63|931.75|3560000.0|-0.0013
2017-09-27|950.87|948.0|955.3|943.3|3150000.0|0.0131
2017-09-28|956.4|951.86|959.7|950.1|2520000.0|0.0058
2017-09-29|961.35|960.11|964.83|958.38|2540000.0|0.0052
2017-10-02|959.19|964.0|967.3|952.12|2440000.0|-0.0022
2017-10-03|957.1|958.0|963.69|950.37|2670000.0|-0.0022
2017-10-04|965.45|954.21|967.79|954.05|2530000.0|0.0087
2017-10-05|980.85|970.0|981.51|969.64|3230000.0|0.016
2017-10-06|989.58|975.64|995.75|975.64|3780000.0|0.0089
2017-10-09|990.99|993.24|998.5|987.5|2940000.0|0.0014000000000000002
2017-10-10|987.2|996.67|997.95|980.1|3080000.0|-0.0038
2017-10-11|995.0|991.27|995.5|986.7|2340000.0|0.0079
2017-10-12|1000.93|996.81|1008.44|992.4|4070000.0000000005|0.006
2017-10-13|1002.94|1007.0|1007.77|1001.03|2430000.0|0.002
2017-10-16|1006.34|1008.44|1009.57|1001.04|2009999.9999999998|0.0034000000000000002
2017-10-17|1009.13|1005.59|1011.47|1004.38|2320000.0|0.0028000000000000004
2017-10-18|997.0|1009.27|1022.31|996.55|2500000.0|-0.012
2017-10-19|986.61|990.0|991.05|980.24|3110000.0|-0.0104
2017-10-20|982.91|993.53|994.62|982.0|2370000.0|-0.0038
2017-10-23|966.3|986.73|986.77|962.5|3490000.0|-0.0169
2017-10-24|975.9|969.0|979.85|965.0|2720000.0|0.009899999999999999
2017-10-25|972.91|978.0|984.44|966.24|3030000.0|-0.0031
2017-10-26|972.43|980.33|982.9|968.55|5620000.0|-0.0005
2017-10-27|1100.95|1058.14|1105.58|1050.55|16570000.0|0.1322
2017-10-30|1110.85|1095.01|1122.79|1093.56|6610000.0|0.009000000000000001
2017-10-31|1105.28|1109.0|1110.54|1101.12|3480000.0|-0.005
2017-11-01|1103.68|1105.4|1108.97|1096.74|3760000.0|-0.0014000000000000002
2017-11-02|1094.22|1097.81|1101.93|1086.87|3680000.0|-0.0086
2017-11-03|1111.6|1091.15|1112.68|1088.52|3750000.0|0.0159
2017-11-06|1120.66|1109.15|1125.41|1108.77|3380000.0|0.008199999999999999
2017-11-07|1123.17|1124.74|1130.6|1117.5|2690000.0|0.0022
2017-11-08|1132.88|1122.82|1135.54|1119.11|2580000.0|0.0086
2017-11-09|1129.13|1125.96|1129.62|1115.77|3730000.0|-0.0033
2017-11-10|1125.35|1126.1|1131.75|1124.06|2180000.0|-0.0033
2017-11-13|1129.17|1123.0|1139.9|1122.34|2920000.0|0.0034000000000000002
2017-11-14|1136.84|1130.11|1138.0|1123.89|3140000.0|0.0068000000000000005
2017-11-15|1126.69|1127.01|1131.75|1121.63|3930000.0|-0.0089
2017-11-16|1137.29|1130.16|1138.16|1130.05|2210000.0|0.009399999999999999
2017-11-17|1129.88|1138.28|1138.8|1125.81|2410000.0|-0.006500000000000001
2017-11-20|1126.31|1129.77|1133.42|1122.55|2160000.0|-0.0032
2017-11-21|1139.49|1132.86|1140.0|1128.2|2480000.0|0.011699999999999999
2017-11-22|1156.16|1141.0|1160.27|1141.0|3560000.0|0.0146
2017-11-24|1186.0|1160.7|1186.84|1160.7|3530000.0|0.0258
2017-11-27|1195.83|1202.66|1213.41|1191.15|6740000.0|0.0083
2017-11-28|1193.6|1204.88|1205.34|1188.52|4560000.0|-0.0019
2017-11-29|1161.27|1194.8|1194.8|1145.19|9260000.0|-0.0271
2017-11-30|1176.75|1167.1|1178.57|1160.0|4510000.0|0.013300000000000001
2017-12-01|1162.35|1172.05|1179.65|1152.0|4110000.0000000005|-0.012199999999999999
2017-12-04|1133.95|1173.85|1175.2|1128.0|5930000.0|-0.024399999999999998
2017-12-05|1141.57|1128.26|1159.27|1124.74|4080000.0|0.0067
2017-12-06|1152.35|1137.99|1155.89|1136.08|2850000.0|0.009399999999999999
2017-12-07|1159.79|1156.59|1163.19|1151.0|2510000.0|0.006500000000000001
2017-12-08|1162.0|1170.4|1172.79|1157.1|3050000.0|0.0019
2017-12-11|1168.92|1164.6|1169.9|1157.0|2360000.0|0.006
2017-12-12|1165.08|1166.51|1173.6|1161.61|2240000.0|-0.0033
2017-12-13|1164.13|1170.0|1170.87|1160.27|2620000.0|-0.0008
2017-12-14|1174.26|1163.71|1177.93|1162.45|3210000.0|0.0087
2017-12-15|1179.14|1179.03|1182.75|1169.33|4780000.0|0.0042
2017-12-18|1190.58|1187.37|1194.78|1180.91|2950000.0|0.0097
2017-12-19|1187.38|1189.15|1192.97|1179.14|2590000.0|-0.0027
2017-12-20|1177.62|1190.5|1191.0|1176.0|2370000.0|-0.008199999999999999
2017-12-21|1174.76|1175.9|1179.17|1167.64|2120000.0|-0.0024
2017-12-22|1168.36|1172.08|1174.62|1167.83|1590000.0|-0.0054
2017-12-26|1176.76|1168.36|1178.32|1160.55|2009999.9999999998|0.0072
2017-12-27|1182.26|1179.91|1187.29|1175.61|1870000.0|0.004699999999999999
2017-12-28|1186.1|1189.0|1190.1|1184.38|1840000.0|0.0032
2017-12-29|1169.47|1182.35|1184.0|1167.5|2690000.0|-0.013999999999999999
2018-01-02|1189.01|1172.0|1190.0|1170.51|2690000.0|0.0167
2018-01-03|1204.2|1188.3|1205.49|1188.3|3110000.0|0.0128
2018-01-04|1209.59|1205.0|1215.87|1204.66|3020000.0|0.0045000000000000005
2018-01-05|1229.14|1217.51|1229.14|1210.0|3540000.0|0.016200000000000003
2018-01-08|1246.87|1236.0|1253.08|1232.03|4280000.0|0.0144
2018-01-09|1252.7|1256.9|1259.33|1241.76|3660000.0|0.004699999999999999
2018-01-10|1254.33|1245.15|1254.33|1237.23|2690000.0|0.0013
2018-01-11|1276.68|1259.74|1276.77|1256.46|3130000.0|0.0178
2018-01-12|1305.2|1273.39|1305.76|1273.39|5440000.0|0.0223
2018-01-16|1304.86|1323.0|1339.94|1292.3|7220000.0|-0.0003
2018-01-17|1295.0|1312.24|1314.0|1280.88|5250000.0|-0.0076
2018-01-18|1293.32|1293.95|1304.6|1284.02|4030000.0000000005|-0.0013
2018-01-19|1294.58|1312.0|1313.0|1292.99|4580000.0|0.001
2018-01-22|1327.31|1297.17|1327.45|1296.66|4139999.9999999995|0.0253
2018-01-23|1362.54|1338.09|1364.9|1337.34|5170000.0|0.0265
2018-01-24|1357.51|1374.82|1388.16|1338.0|6810000.0|-0.0037
2018-01-25|1377.95|1368.0|1378.34|1357.62|4750000.0|0.0151
2018-01-26|1402.05|1392.01|1402.53|1380.91|4860000.0|0.0175
2018-01-29|1417.68|1409.18|1431.39|1400.44|5700000.0|0.0111
2018-01-30|1437.82|1403.17|1439.25|1392.0|5870000.0|0.014199999999999999
2018-01-31|1450.89|1451.3|1472.58|1450.04|6420000.0|0.0091
2018-02-01|1390.0|1445.0|1459.88|1385.14|9110000.0|-0.042
2018-02-02|1429.95|1477.39|1498.0|1414.0|11130000.0|0.0287
2018-02-05|1390.0|1402.62|1458.98|1320.72|11490000.0|-0.0279
2018-02-06|1442.84|1361.46|1443.99|1351.79|11070000.0|0.038
2018-02-07|1416.78|1449.0|1460.99|1415.15|7160000.0|-0.0181
2018-02-08|1350.5|1429.67|1433.75|1349.94|8580000.0|-0.046799999999999994
2018-02-09|1339.6|1373.49|1383.5|1265.93|14140000.0|-0.008100000000000001
2018-02-12|1386.23|1364.67|1393.81|1344.01|6740000.0|0.0348
2018-02-13|1414.51|1385.93|1419.72|1383.53|5920000.0|0.0204
2018-02-14|1451.05|1406.25|1452.06|1403.36|5960000.0|0.0258
2018-02-15|1461.76|1466.89|1468.94|1436.84|5650000.0|0.0074
2018-02-16|1448.69|1457.37|1465.8|1446.56|4470000.0|-0.0089
2018-02-20|1468.35|1446.49|1488.77|1446.49|6500000.0|0.013600000000000001
2018-02-21|1482.92|1485.0|1503.49|1478.92|6300000.0|0.009899999999999999
2018-02-22|1485.34|1495.36|1502.54|1475.76|4860000.0|0.0016
2018-02-23|1500.0|1495.34|1500.0|1486.5|4420000.0|0.009899999999999999
2018-02-26|1521.95|1509.2|1522.84|1507.0|4950000.0|0.0146
2018-02-27|1511.98|1524.5|1526.78|1507.21|4810000.0|-0.0066
2018-02-28|1512.45|1519.51|1528.7|1512.0|4520000.0|0.0003
2018-03-01|1493.45|1513.6|1518.49|1465.0|6840000.0|-0.0126
2018-03-02|1500.25|1469.1|1501.05|1455.01|6590000.0|0.0046
2018-03-05|1523.61|1494.24|1525.38|1481.0|5230000.0|0.015600000000000001
2018-03-06|1537.64|1533.2|1542.13|1528.0|4560000.0|0.0092
2018-03-07|1545.0|1526.52|1545.9|1522.51|4170000.0|0.0048
2018-03-08|1551.86|1550.0|1554.88|1545.25|3860000.0|0.0044
2018-03-09|1578.89|1563.5|1578.94|1559.08|4530000.0|0.0174
2018-03-12|1598.39|1592.6|1605.33|1586.7|5170000.0|0.0124
2018-03-13|1588.18|1615.96|1617.54|1578.01|6530000.0|-0.0064
2018-03-14|1591.0|1597.0|1606.44|1590.89|4260000.0|0.0018
2018-03-15|1582.32|1595.0|1596.91|1578.11|4070000.0000000005|-0.0055000000000000005
2018-03-16|1571.68|1583.45|1589.44|1567.5|5430000.0|-0.0067
2018-03-19|1544.93|1554.53|1561.66|1525.35|6580000.0|-0.017
2018-03-20|1586.51|1550.34|1587.0|1545.41|4580000.0|0.0269
2018-03-21|1581.86|1586.45|1590.0|1563.17|4750000.0|-0.0029
2018-03-22|1544.92|1565.47|1573.85|1542.4|6320000.0|-0.023399999999999997
2018-03-23|1495.56|1539.01|1549.02|1495.36|8010000.0|-0.0319
2018-03-26|1555.86|1530.0|1556.99|1499.25|5620000.0|0.0403
2018-03-27|1497.05|1572.4|1575.96|1482.32|7000000.0|-0.0378
2018-03-28|1431.42|1447.0|1455.9|1386.17|13710000.0|-0.0438
2018-03-29|1447.34|1406.0|1455.47|1365.2|12580000.0|0.0111
2018-04-02|1371.99|1417.62|1421.36|1355.0|10460000.0|-0.0521
2018-04-03|1392.05|1391.38|1414.0|1355.33|10230000.0|0.0146
2018-04-04|1410.57|1358.24|1415.39|1352.88|6980000.0|0.013300000000000001
2018-04-05|1451.75|1441.99|1459.56|1427.07|6410000.0|0.0292
2018-04-06|1405.23|1429.97|1452.5|1400.26|5880000.0|-0.032
2018-04-09|1406.08|1425.03|1438.48|1402.57|4210000.0|0.0006
2018-04-10|1436.22|1431.99|1438.38|1415.7|4280000.0|0.021400000000000002
2018-04-11|1427.05|1439.44|1448.78|1424.89|3580000.0|-0.0064
2018-04-12|1448.5|1439.5|1452.12|1435.06|3140000.0|0.015
2018-04-13|1430.79|1449.14|1459.78|1424.52|3690000.0|-0.012199999999999999
2018-04-16|1441.5|1445.0|1447.0|1427.48|2810000.0|0.0075
2018-04-17|1503.83|1462.3|1507.19|1457.02|5110000.0|0.0432
2018-04-18|1527.84|1514.65|1533.8|1504.11|5230000.0|0.016
2018-04-19|1556.91|1543.22|1568.52|1539.06|6520000.0|0.019
2018-04-20|1527.49|1561.2|1561.2|1516.09|5540000.0|-0.0189
2018-04-23|1517.86|1546.69|1548.0|1503.41|4470000.0|-0.0063
2018-04-24|1460.09|1535.8|1539.5|1448.45|7490000.0|-0.0381
2018-04-25|1460.17|1458.0|1469.99|1415.02|6590000.0|0.0001
2018-04-26|1517.96|1485.01|1529.42|1478.5|8800000.0|0.039599999999999996
2018-04-27|1572.62|1634.01|1638.1|1567.39|13050000.0|0.036000000000000004
2018-04-30|1566.13|1582.5|1596.0|1560.94|5460000.0|-0.0040999999999999995
2018-05-01|1582.26|1563.22|1585.0|1552.18|4570000.0|0.0103
2018-05-02|1569.68|1580.98|1588.5|1566.36|4360000.0|-0.008
2018-05-03|1572.08|1560.01|1574.8|1546.02|4250000.0|0.0015
2018-05-04|1580.95|1562.45|1584.9|1562.19|3440000.0|0.005600000000000001
2018-05-07|1600.14|1589.34|1606.95|1587.83|3800000.0|0.0121
2018-05-08|1592.39|1595.0|1596.88|1582.51|3070000.0|-0.0048
2018-05-09|1608.0|1600.0|1608.0|1592.0|3640000.0|0.0098
2018-05-10|1609.08|1608.48|1615.6|1603.44|2820000.0|0.0007000000000000001
2018-05-11|1602.91|1610.99|1611.1|1597.89|2260000.0|-0.0038
2018-05-14|1601.54|1604.0|1611.18|1600.05|2510000.0|-0.0009
2018-05-15|1576.12|1587.8|1587.8|1565.22|5080000.0|-0.0159
2018-05-16|1587.28|1577.5|1594.43|1576.67|2570000.0|0.0070999999999999995
2018-05-17|1581.76|1580.56|1594.04|1573.0|2150000.0|-0.0034999999999999996
2018-05-18|1574.37|1581.33|1583.59|1572.1|2640000.0|-0.004699999999999999
2018-05-21|1585.46|1585.0|1592.05|1575.0|2930000.0|0.006999999999999999
2018-05-22|1581.4|1589.89|1589.89|1575.25|2120000.0|-0.0026
2018-05-23|1601.86|1571.05|1601.86|1566.34|3360000.0|0.0129
2018-05-24|1603.07|1598.03|1608.24|1588.38|3430000.0|0.0008
2018-05-25|1610.15|1603.0|1614.12|1600.45|2700000.0|0.0044
2018-05-29|1612.87|1600.71|1621.79|1600.15|3850000.0|0.0017000000000000001
2018-05-30|1624.89|1618.1|1626.0|1612.93|2910000.0|0.0075
2018-05-31|1629.62|1623.0|1635.0|1621.35|3170000.0|0.0029
2018-06-01|1641.54|1637.03|1646.73|1635.09|3310000.0|0.0073
2018-06-04|1665.27|1648.9|1665.68|1645.49|3190000.0|0.014499999999999999
2018-06-05|1696.35|1672.99|1699.0|1670.06|4780000.0|0.0187
2018-06-06|1695.75|1704.51|1714.5|1686.47|5470000.0|-0.0004
2018-06-07|1689.3|1698.56|1699.9|1676.11|3770000.0|-0.0038
2018-06-08|1683.99|1681.12|1689.44|1673.01|2960000.0|-0.0031
2018-06-11|1689.12|1681.51|1694.24|1680.59|2340000.0|0.003
2018-06-12|1698.75|1693.0|1699.51|1691.52|2260000.0|0.005699999999999999
2018-06-13|1704.86|1702.81|1713.75|1700.12|3330000.0|0.0036
2018-06-14|1723.86|1713.48|1724.8|1708.87|3170000.0|0.0111
2018-06-15|1715.97|1714.0|1720.87|1708.52|4780000.0|-0.0046
2018-06-18|1723.79|1706.26|1726.74|1702.56|3110000.0|0.0046
2018-06-19|1734.78|1709.04|1736.11|1700.39|4290000.0|0.0064
2018-06-20|1750.08|1742.5|1762.93|1741.36|4330000.0|0.0088
2018-06-21|1730.22|1760.0|1763.1|1717.56|4940000.0|-0.0113
2018-06-22|1715.67|1742.62|1743.0|1711.9|4080000.0|-0.0084
